,Current(A),Voltage(V),Temp(C),SOC
55630,-0.4403446614742279,3.5967905521392822,45,0.5253355741992597
55632,-0.27833813428878784,3.60860824584961,45,0.5252132311541178
55634,-0.2682240307331085,3.610712766647339,45,0.5252033926376043
55636,-0.4202970266342163,3.600028276443481,45,0.5251077647129699
55638,-0.4202970266342163,3.6001901626586914,45,0.5249909904552835
55640,-0.582303524017334,3.589182138442993,45,0.5248742412812185
55642,-1.124131441116333,3.5500056743621826,45,0.5246605149610181
55644,-1.9392210245132449,3.4892985820770264,45,0.5241499873701074
55646,-2.0549914836883545,3.478937864303589,45,0.5236056959003215
55648,-1.4479638338088991,3.5218374729156494,45,0.5232393798351292
55650,-1.0529713630676272,3.548872470855713,45,0.522870906470882
55652,-0.22307169437408447,3.6084463596344,45,0.5226670133151946
55654,-0.4047646224498749,3.5966286659240723,45,0.5225537509052295
55656,0.14230087399482727,3.636776447296143,45,0.522492639422438
55658,0.1419396549463272,3.637585878372192,45,0.5224568383230316
55660,-0.3695458173751831,3.6027803421020512,45,0.5224962910885824
55662,-0.359251081943512,3.6040754318237305,45,0.5224442602385746
55664,0.21237726509571075,3.6456801891326895,45,0.5224597321059637
55666,-0.4858582019805908,3.5963048934936523,45,0.5224449017480512
55668,-0.4856775999069214,3.5961430072784424,45,0.5223099662200114
55670,-0.3092223107814789,3.608932018280029,45,0.5222439130639689
55672,-0.13619863986968994,3.6212353706359854,45,0.5221348648679577
55674,0.2734231948852539,3.6511843204498287,45,0.5221264812583962
55676,0.26836612820625305,3.6515080928802486,45,0.5221841956267164
55678,0.9624475836753844,3.7026638984680176,45,0.5223332932721647
55680,0.6629974246025085,3.683399438858032,45,0.5225893768301678
55682,-0.24293872714042666,3.619940280914306,45,0.5227545788020961
55684,-1.0937889814376829,3.5572905540466313,45,0.5225611961059509
55686,-0.9010789394378662,3.569432020187378,45,0.5222989059576795
55688,-1.0482754707336426,3.5579380989074707,45,0.5220324266707969
55690,-1.5899226665496826,3.5179522037506104,45,0.5217095822515824
55692,-1.1647684574127195,3.5459585189819336,45,0.5212581038894989
55694,-0.6332353949546814,3.5838398933410645,45,0.5210407653829526
55696,-0.6480453014373779,3.5827066898345947,45,0.5208642144631417
55698,-0.8199853897094727,3.5697557926177983,45,0.5206117825671439
55700,-0.6278170943260193,3.5827066898345947,45,0.5203087549869622
55702,-0.2985663712024689,3.60569429397583,45,0.5201343864332707
55704,0.20768143236637115,3.643251895904541,45,0.5201547748849861
55706,0.6174838542938232,3.6728768348693848,45,0.5202033082836441
55708,0.13128370046615598,3.641147375106812,45,0.5203347714396224
55710,-0.7491865158081055,3.5786595344543457,45,0.5202510085438925
55712,-0.6332353949546814,3.5854587554931636,45,0.520021754841199
55714,-1.2559762001037598,3.540778160095215,45,0.5197854272675421
55716,-0.8051754236221313,3.570888996124268,45,0.5194506676314842
55718,-1.2350255250930786,3.539968729019165,45,0.5191722229770724
55720,-0.29820516705513,3.6050467491149902,45,0.5189015796434785
55722,-0.29368993639945984,3.60650372505188,45,0.5188187197912307
55724,0.0810743197798729,3.634024381637573,45,0.5187891898444781
55726,-0.4356488287448883,3.598409414291382,45,0.5187617670088417
55728,0.0810743197798729,3.635481357574463,45,0.5187125205492632
55730,-0.911193072795868,3.566518068313598,45,0.5187350411936466
55732,-0.8051754236221313,3.5721840858459477,45,0.5184594812798655
55734,-0.11597039550542833,3.6201021671295166,45,0.5182540830448094
55736,-0.4356488287448883,3.597761869430542,45,0.5181444579058462
55738,0.014610107988119125,3.629653453826904,45,0.5180234443423058
55740,0.1419396549463272,3.639852285385132,45,0.5180282803289417
55742,-0.26298636198043823,3.6120078563690186,45,0.5180508260595333
55744,-0.4202970266342163,3.6006758213043213,45,0.5179559255888925
55746,-0.253052830696106,3.6126554012298575,45,0.5178835260258399
55748,0.020208995789289474,3.631596088409424,45,0.5177907075826939
55750,-0.394831120967865,3.6032660007476807,45,0.5177963211926354
55752,-0.2481763958930969,3.612817287445069,45,0.517633165464719
55754,0.3844979107379913,3.6583073139190674,45,0.5176022558644653
55756,0.5972556471824646,3.674819469451904,45,0.5177224560274257
55758,-0.28845226764678955,3.6129791736602783,45,0.5178299884566241
55760,-1.3061854839324951,3.540454387664795,45,0.5177350629023618
55762,-1.0936083793640137,3.552919626235962,45,0.5173813142198893
55764,-0.5869994163513184,3.5882108211517334,45,0.5171485486777531
55766,-0.6124653220176697,3.5856206417083736,45,0.5169270962958773
55768,-0.5416664481163025,3.5904772281646733,45,0.5167675025829249
55770,0.025627274066209797,3.6306247711181636,45,0.5166050743131412
55772,-0.3848976194858551,3.6024565696716313,45,0.5165973930734343
55774,0.025446664541959763,3.631434202194214,45,0.5164904770680215
55776,-0.07605575025081635,3.6251206398010254,45,0.5164834229436835
55778,-0.5924176573753357,3.588372707366944,45,0.516422236207441
55780,-0.3847170174121857,3.6019709110260014,45,0.5161993038339571
55782,-0.374602884054184,3.60342788696289,45,0.5161564037830703
55784,-0.8555653691291809,3.5697557926177983,45,0.5161226094520164
55786,-1.037438988685608,3.5551860332489014,45,0.515844164805883
55788,0.4910573661327362,3.6642971038818364,45,0.5157182848211201
55790,0.8961640000343323,3.6955409049987793,45,0.5159341577239572
55792,1.053294062614441,3.709139347076416,45,0.5162421413724031
55794,-1.9243103452026847e-05,3.6356432437896733,45,0.5164903985259671
55796,-1.9243103452026847e-05,3.635157585144043,45,0.5164903931806607
55798,-1.9243103452026847e-05,3.634995698928833,45,0.5164903878353543
55800,-0.6478646993637085,3.588858366012573,45,0.5164903824900479
55802,-2.0557141304016118,3.486708402633667,45,0.5162653931768295
55804,-2.632399559020996,3.441380262374878,45,0.5156725127953513
55806,-1.5696945190429688,3.515200138092041,45,0.5151338653556066
55808,-1.2254531383514404,3.5373785495758057,45,0.5147273637147304
55810,-2.1115221977233887,3.47472882270813,45,0.5143560558019303
55812,-1.918812155723572,3.4839563369750977,45,0.5136915337501191
55814,-0.8300994634628296,3.56069016456604,45,0.513260449183473
55816,-0.4504587650299072,3.5885345935821533,45,0.5130607702541573
55818,0.3695073425769806,3.64729905128479,45,0.5129356428194268
55820,0.0203896053135395,3.6252825260162354,45,0.5129714833996667
55822,0.020028386265039444,3.626415729522705,45,0.5129856006961414
55824,0.020208995789289474,3.627548933029175,45,0.5130065911801216
55826,0.5820844769477844,3.668020486831665,45,0.5130276318323793
55828,0.13128370046615598,3.639042854309082,45,0.5132561473894962
55830,-0.6332353949546814,3.5848112106323238,45,0.5132349706249616
55832,-0.9162501096725464,3.5632803440093994,45,0.5129979908605928
55834,-0.3292699456214905,3.60456109046936,45,0.5128630553341051
55836,0.030142506584525112,3.6294915676116943,45,0.5127413644879534
55838,-0.32908934354782104,3.6047229766845694,45,0.5126998190103094
55840,-0.9619442224502563,3.5590713024139404,45,0.5124810757671581
55842,-0.6025317907333374,3.5831923484802246,45,0.5121913681362854
55844,-0.9010789394378662,3.5621471405029297,45,0.5120036294825991
55846,-0.242758110165596,3.6084463596344,45,0.5118018685216493
55848,0.3743837773799896,3.6531269550323486,45,0.5117863859647466
55850,0.1265878528356552,3.636938333511353,45,0.5118488664104909
55852,0.0758366510272026,3.634024381637573,45,0.5118706596006221
55854,0.0810743197798729,3.635157585144043,45,0.5119001788557915
55856,1.32131826877594,3.7238709926605225,45,0.5119746748383772
55858,0.8304222226142883,3.69214129447937,45,0.5123178020393779
55860,-1.9243103452026847e-05,3.633538722991944,45,0.5124331357865324
55862,-1.9243103452026847e-05,3.6330530643463135,45,0.512433130441226
55864,-1.9243103452026847e-05,3.6330530643463135,45,0.5124331250959195
55866,-1.9243103452026847e-05,3.633214950561523,45,0.5124331197506131
55868,-1.9243103452026847e-05,3.633376836776733,45,0.5124330893206849
55870,-1.9243103452026847e-05,3.633214950561523,45,0.5124330839753785
55872,-1.9243103452026847e-05,3.633214950561523,45,0.512433078630072
55874,-1.9243103452026847e-05,3.633538722991944,45,0.5124330732847656
55876,-0.00019985238031949848,3.633538722991944,45,0.5124330679394592
55878,-1.9243103452026847e-05,3.633700609207153,45,0.512433037509531
55880,-1.9243103452026847e-05,3.6338624954223633,45,0.5124330321642245
55882,-1.9243103452026847e-05,3.6338624954223633,45,0.5124330268189181
55884,-1.9243103452026847e-05,3.634024381637573,45,0.5124330214736117
55886,-1.9243103452026847e-05,3.634024381637573,45,0.5124330161283053
55888,-1.9243103452026847e-05,3.634186267852783,45,0.5124330107829989
55890,-1.9243103452026847e-05,3.634348154067993,45,0.5124330054376924
55892,-0.4000687897205353,3.60585618019104,45,0.512433000092386
55894,-1.6049132347106934,3.51859974861145,45,0.5122515075046276
55896,-2.404831647872925,3.457892656326294,45,0.5117550524213369
55898,-1.5342950820922852,3.5163333415985107,45,0.5110357957222517
55900,-1.6401320695877075,3.5061347484588623,45,0.5105913661226752
55902,-1.3213566541671753,3.528151035308838,45,0.5101525805696967
55904,-1.5644568204879759,3.5105056762695312,45,0.5097784380917869
55906,-1.1495972871780396,3.539483070373535,45,0.5094542140071713
55908,-0.967181921005249,3.5517864227294917,45,0.509142657664596
55910,0.14212025701999664,3.631110429763794,45,0.5090103811085553
55912,-0.41018292307853704,3.5945241451263428,45,0.5090498338741062
55914,0.9870104789733888,3.69343638420105,45,0.509031566921406
55916,0.4200779497623444,3.6574978828430176,45,0.5093128354452051
55918,1.1645493507385254,3.7102725505828857,45,0.5094197156754133
55920,0.7496898770332336,3.684046983718872,45,0.5097340708037545
55922,0.06554192304611206,3.636452674865722,45,0.5098726579958694
55924,-1.9243103452026847e-05,3.631757974624634,45,0.5098817583680838
55926,-0.00019985238031949848,3.631434202194214,45,0.5098817530227774
55928,-0.2227104753255844,3.6158931255340576,45,0.5098732941600418
55930,-1.9243103452026847e-05,3.631110429763794,45,0.5098106525158123
55932,-1.9243103452026847e-05,3.631434202194214,45,0.5098021936530424
55934,-1.9243103452026847e-05,3.631757974624634,45,0.5098021883077359
55936,-1.9243103452026847e-05,3.631757974624634,45,0.5098021829624295
55938,-1.9243103452026847e-05,3.6320817470550537,45,0.5098021776171231
55940,-0.1818927824497223,3.619292736053467,45,0.5097958509470212
55942,-0.6633971333503723,3.5848112106323238,45,0.5097228493511863
55944,-1.7313398122787476,3.507106065750122,45,0.5094204739699948
55946,-0.9919254183769226,3.555995464324951,45,0.5088987586700441
55948,-1.3870984315872192,3.5283129215240483,45,0.5086850323415651
55950,-2.0148963928222656,3.4810423851013184,45,0.5082160700000181
55952,-0.5212576389312744,3.5851349830627437,45,0.507754081170114
55954,-0.4049452543258667,3.5945241451263428,45,0.5076261191661345
55956,-1.1848161220550537,3.539644956588745,45,0.5074826548674226
55958,-1.2606719732284546,3.5331695079803467,45,0.5071908150293947
55960,-1.0128760337829592,3.5496819019317627,45,0.5068518913631823
55962,-0.2281287610530853,3.60585618019104,45,0.5066788773871315
55964,-0.8962025046348572,3.5590713024139404,45,0.5065627804079174
55966,-0.6429882645606995,3.5762312412261963,45,0.5063117532443853
55968,-0.6278170943260193,3.577040672302246,45,0.5060923828858652
55970,-0.5622559189796448,3.581897258758545,45,0.5058976205367365
55972,-0.41018292307853704,3.593067169189453,45,0.5057625846742112
55974,-0.2528722286224365,3.6047229766845694,45,0.5056704936809194
55976,0.019847776740789413,3.6244730949401855,45,0.505579130141621
55978,0.0758366510272026,3.629329681396485,45,0.5055460130968005
55980,0.3844979107379913,3.652479410171509,45,0.5055747798122856
55982,1.0124763250350952,3.698454856872559,45,0.505694979975246
55984,1.0888741016387942,3.7060635089874263,45,0.5059256528065826
55986,0.6429497599601746,3.6759526729583736,45,0.5061458151866555
55988,-1.9243103452026847e-05,3.631272315979004,45,0.5063413695490585
55990,-1.9243103452026847e-05,3.6307866573333736,45,0.5063413642037521
55992,-1.9243103452026847e-05,3.6307866573333736,45,0.5063413588584457
55994,-1.9243103452026847e-05,3.6307866573333736,45,0.5063413535131392
55996,-1.9243103452026847e-05,3.6307866573333736,45,0.5063413481678328
55998,-1.9243103452026847e-05,3.631110429763794,45,0.5063413428225264
56000,-1.9243103452026847e-05,3.631110429763794,45,0.50634133747722
56002,-0.00019985238031949848,3.631110429763794,45,0.5063413321319136
56004,-1.9243103452026847e-05,3.631272315979004,45,0.5063413017019853
56006,-0.6787489056587219,3.5840017795562744,45,0.5063412963566789
56008,-1.6153886318206787,3.5161714553833012,45,0.5060986474620908
56010,-2.652988910675049,3.4391138553619385,45,0.5055641891692356
56012,-2.7387783527374268,3.4271345138549805,45,0.5047599708505084
56014,-0.9366589784622192,3.5506532192230225,45,0.5040426456399371
56016,0.12676846981048584,3.6288440227508554,45,0.5039301357613779
56018,1.3467841148376465,3.718366861343384,45,0.5041193437192284
56020,0.7193474769592285,3.678057193756104,45,0.504457629582628
56022,-1.9243103452026847e-05,3.6277108192443848,45,0.5045575362817747
56024,-1.9243103452026847e-05,3.6278727054595943,45,0.5045575309364683
56026,-1.9243103452026847e-05,3.6280345916748047,45,0.5045575255911618
56028,-1.9243103452026847e-05,3.628196477890015,45,0.5045575202458554
56030,-1.9243103452026847e-05,3.6285202503204346,45,0.504557514900549
56032,-1.9243103452026847e-05,3.6288440227508554,45,0.5045575095552426
56034,-0.08093219995498657,3.6233398914337163,45,0.5045575042099362
56036,-0.6633971333503723,3.582059144973755,45,0.5044857568448389
56038,-1.8173097372055051,3.499173641204834,45,0.5042578827909898
56040,-0.8199853897094727,3.5661942958831787,45,0.5037945143122412
56042,0.05055135488510132,3.6278727054595943,45,0.5036447788557017
56044,-0.3946505188941956,3.597761869430542,45,0.5036053906535709
56046,-0.8255842328071594,3.5674893856048584,45,0.5035287517877689
56048,-1.4734296798706057,3.51973295211792,45,0.5032277560719786
56050,-1.3215373754501345,3.5283129215240483,45,0.5027959691308211
56052,-0.7999377250671387,3.5634422302246094,45,0.5023965162690088
56054,-0.2781575322151184,3.600999593734741,45,0.5021974644467836
56056,0.030142506584525112,3.624311208724976,45,0.5021630430001021
56058,-0.6332353949546814,3.5775263309478764,45,0.5020772231674836
56060,-0.1618451625108719,3.610712766647339,45,0.5019175040281459
56062,-0.04065633192658424,3.620264053344727,45,0.5018893537359291
56064,-0.1618451625108719,3.612169742584229,45,0.50184429641134
56066,0.16650250554084778,3.6366145610809326,45,0.5018977213107029
56068,-0.6935588717460632,3.5763931274414062,45,0.5019258107409895
56070,-0.4809817373752594,3.5906391143798833,45,0.5017634075548273
56072,0.8358404636383057,3.684532642364502,45,0.5017134336443598
56074,0.7294616103172302,3.679514169692993,45,0.5019279268942133
56076,-1.9243103452026847e-05,3.6280345916748047,45,0.5020292383341042
56078,-1.9243103452026847e-05,3.628196477890015,45,0.5020292329887978
56080,-1.9243103452026847e-05,3.6283583641052246,45,0.5020292025588695
56082,-1.9243103452026847e-05,3.6285202503204346,45,0.5020291972135631
56084,-1.9243103452026847e-05,3.628682136535645,45,0.5020291918682567
56086,-1.9243103452026847e-05,3.628682136535645,45,0.5020291865229503
56088,-1.9243103452026847e-05,3.6291677951812735,45,0.502029156093022
56090,-0.05058984085917473,3.6252825260162354,45,0.5019827692803476
56092,-0.050770450383424766,3.6252825260162354,45,0.5019686914621194
56094,-0.2281287610530853,3.6126554012298575,45,0.5019546136438913
56096,-0.3590704798698425,3.6029422283172607,45,0.5018568786122799
56098,-0.4558770656585693,3.5954954624176025,45,0.5017570866409342
56100,-1.1542931795120241,3.544825315475464,45,0.5015615717500514
56102,-1.9243103452026847e-05,3.626253843307495,45,0.5013428786658645
56104,-1.9243103452026847e-05,3.627063274383545,45,0.501342873320558
56106,-1.3870984315872192,3.527665376663208,45,0.5012507321571618
56108,-2.56141996383667,3.4399232864379883,45,0.5007515428432466
56110,-1.1085989475250244,3.5389974117279053,45,0.5001517892846109
56112,-1.2147972583770752,3.5333313941955566,45,0.4998922835342065
56114,-0.967181921005249,3.5496819019317627,45,0.4995751583958972
56116,-0.3695458173751831,3.5916104316711426,45,0.4993220241336666
56118,0.12676846981048584,3.6285202503204346,45,0.4992889572586757
56120,-0.34913697838783264,3.5961430072784424,45,0.4992580476599742
56122,-0.34913697838783264,3.5961430072784424,45,0.4991610400823562
56124,-0.9619442224502563,3.5535671710968018,45,0.4990640325047383
56126,-0.8553847670555115,3.56052827835083,45,0.4988601644450899
56128,-0.7444906830787659,3.5676512718200684,45,0.4986583282332761
56130,-0.6278170943260193,3.5749361515045166,45,0.4984304290958057
56132,-0.7798901200294495,3.5647373199462886,45,0.4982666462525205
56134,-1.3926973342895508,3.5211899280548096,45,0.4980683469720493
56136,0.8961640000343323,3.678380966186523,45,0.4974790285972566
56138,-0.6278170943260193,3.5715365409851074,45,0.4972236868770066
56140,0.516162097454071,3.653774499893189,45,0.4970950475904157
56142,1.7769954204559326,3.7478301525115967,45,0.497432606003961
56144,1.199948787689209,3.710758209228516,45,0.4978896926332987
56146,-1.9243103452026847e-05,3.6277108192443848,45,0.4981772824780288
56148,-1.9243103452026847e-05,3.626901388168335,45,0.4981772520481005
56150,-1.9243103452026847e-05,3.626739501953125,45,0.498177246702794
56152,-1.9243103452026847e-05,3.626901388168335,45,0.4981772413574875
56154,-1.9243103452026847e-05,3.626901388168335,45,0.498177236012181
56156,-1.9243103452026847e-05,3.627063274383545,45,0.4981772306668744
56158,-1.9243103452026847e-05,3.627225160598755,45,0.4981772253215679
56160,-1.9243103452026847e-05,3.627387046813965,45,0.4981772199762614
56162,-1.9243103452026847e-05,3.627548933029175,45,0.4981772146309548
56164,-1.9243103452026847e-05,3.6277108192443848,45,0.4981772092856483
56166,-1.9243103452026847e-05,3.6280345916748047,45,0.4981772039403418
56168,-1.9243103452026847e-05,3.6280345916748047,45,0.4981771985950352
56170,-1.9243103452026847e-05,3.6280345916748047,45,0.4981771932497287
56172,-1.9243103452026847e-05,3.6283583641052246,45,0.4981771879044222
56174,-0.4912764728069306,3.593390941619873,45,0.4981771825591157
56176,-1.7820910215377808,3.5001449584960938,45,0.4979612989605562
56178,-1.6554838418960571,3.5058109760284424,45,0.4974543083258234
56180,-0.956525981426239,3.5535671710968018,45,0.4970155478730231
56182,-0.7087300419807434,3.568784475326538,45,0.4965198453232079
56184,-1.113836646080017,3.539644956588745,45,0.4962251960119701
56186,-2.0759422779083248,3.4713292121887207,45,0.4960311109495921
56188,0.08577015995979309,3.6251206398010254,45,0.4957603672794431
56190,0.1265878528356552,3.6294915676116943,45,0.4957835150391952
56192,0.1265878528356552,3.6307866573333736,45,0.4958249996567199
56194,0.4153820872306824,3.652317523956299,45,0.4958531141711453
56196,0.3142409026622772,3.6463277339935294,45,0.4959593421982241
56198,0.4352491199970245,3.655879020690918,45,0.4960437466055002
56200,-1.9243103452026847e-05,3.626253843307495,45,0.496209048916053
56202,-1.9243103452026847e-05,3.626253843307495,45,0.4962090435707465
56204,-1.9243103452026847e-05,3.626253843307495,45,0.49620903822544
56206,-0.0003804616571869701,3.626415729522705,45,0.4962090328801335
56208,0.0,3.626415729522705,45,0.4962089773655834
56210,-1.9243103452026847e-05,3.626901388168335,45,0.4962089746929301
56212,-1.9243103452026847e-05,3.626901388168335,45,0.4962089693476235
56214,-1.9243103452026847e-05,3.627225160598755,45,0.49620896400231707
56216,-1.9243103452026847e-05,3.627225160598755,45,0.4962089586570105
56218,-1.9243103452026847e-05,3.627387046813965,45,0.496208953311704
56220,-1.9243103452026847e-05,3.627548933029175,45,0.4962089479663974
56222,-1.9243103452026847e-05,3.6277108192443848,45,0.4962089426210909
56224,-1.9243103452026847e-05,3.6278727054595943,45,0.4962089372757844
56226,-1.9243103452026847e-05,3.6278727054595943,45,0.4962089319304778
56228,-1.9243103452026847e-05,3.628196477890015,45,0.4962089265851713
56230,-0.9465924501419068,3.56036639213562,45,0.4960753456319102
56232,-1.8731180429458616,3.4926981925964355,45,0.4957307528354785
56234,-2.339089870452881,3.4559500217437744,45,0.4951767034396259
56236,-0.9317824840545654,3.554052829742432,45,0.494763228287107
56238,-1.3159384727478027,3.523941993713379,45,0.4942470817663334
56240,-0.4602116942405701,3.5844874382019043,45,0.4939166617788933
56242,0.17679724097251892,3.631110429763794,45,0.4938646560102432
56244,0.1265878528356552,3.629329681396485,45,0.4939137914385791
56246,1.1490169763565063,3.7026638984680176,45,0.493954523518489
56248,-0.1818927824497223,3.611684083938599,45,0.4942139934978282
56250,-0.4710482358932495,3.590153455734253,45,0.4941247872368888
56252,-1.2050443887710571,3.537540435791016,45,0.4939749765336245
56254,-2.23271107673645,3.461777925491333,45,0.4935277374691165
56256,-0.5411246418952942,3.5781738758087163,45,0.4929321730242567
56258,-0.19272933900356293,3.6047229766845694,45,0.4928493131725264
56260,1.0733417272567751,3.6961884498596187,45,0.4929027380760284
56262,0.4153820872306824,3.652641296386719,45,0.4931537545438381
56264,-1.7773951292037964,3.4970691204071045,45,0.4931840514212785
56266,-2.0858757495880127,3.4710054397583012,45,0.4926340908378301
56268,-1.5286961793899536,3.507753610610962,45,0.4920518463422793
56270,-0.7388917803764343,3.5632803440093994,45,0.4917199714468524
56272,0.07601726055145264,3.621882915496826,45,0.491543545961705
56274,-0.5976553559303284,3.5754218101501465,45,0.4915231719040975
56276,-0.2281287610530853,3.601485252380371,45,0.4913669897043809
56278,-0.3747834861278534,3.5917723178863525,45,0.4913043480580818
56280,-1.0376195907592771,3.5441777706146236,45,0.491110990445558
56282,0.025446664541959763,3.619130849838257,45,0.4908902905888794
56284,-0.531732976436615,3.581087827682495,45,0.4909120586951305
56286,-1.1998066902160645,3.5328457355499268,45,0.4907137092391381
56288,0.020028386265039444,3.619130849838257,45,0.490490099570625
56290,-1.1696449518203735,3.5346264839172363,45,0.4903641945068973
56292,-1.868422269821167,3.482985019683838,45,0.4900041495871151
56294,-1.189331293106079,3.529769897460937,45,0.4895512413923877
56296,-0.9110124111175536,3.5493581295013428,45,0.4892609066378678
56298,-0.5113241076469421,3.5776882171630864,45,0.4890056903522814
56300,-0.3292699456214905,3.5917723178863525,45,0.4889121695366936
56302,-0.6733306050300598,3.5678131580352783,45,0.4888207056629098
56304,0.07565604150295258,3.620425939559937,45,0.4885766771194773
56306,0.0758366510272026,3.622206687927246,45,0.4886068987439841
56308,-1.2149778604507446,3.5300936698913574,45,0.48849433869921705
56310,-0.7746524214744568,3.5600426197052,45,0.4881758339120634
56312,-0.3440799117088318,3.5908010005950928,45,0.4879719156768938
56314,0.21237726509571075,3.631919860839844,45,0.4879438657248538
56316,-0.9010789394378662,3.552757740020752,45,0.4878819515346177
56318,-1.3870984315872192,3.5168190002441406,45,0.4875852703589885
56320,-0.8353371620178223,3.554052829742432,45,0.4872323494856909
56322,0.14212025701999664,3.623663663864136,45,0.4870895624716601
56324,1.9592301845550537,3.7564098834991455,45,0.4874068023509802
56326,1.5595418214797974,3.7327747344970703,45,0.4879342011856061
56328,0.9171146750450134,3.6900367736816406,45,0.4883237850911441
56330,-1.9243103452026847e-05,3.6252825260162354,45,0.4884511594566915
56332,-1.9243103452026847e-05,3.624634981155396,45,0.488451154111385
56334,-1.9243103452026847e-05,3.624634981155396,45,0.4884511487660784
56336,-1.9243103452026847e-05,3.6244730949401855,45,0.4884511434207719
56338,-1.9243103452026847e-05,3.6244730949401855,45,0.4884511380754654
56340,-1.9243103452026847e-05,3.6244730949401855,45,0.4884511327301588
56342,-1.9243103452026847e-05,3.624634981155396,45,0.4884511273848523
56344,-1.9243103452026847e-05,3.6247968673706055,45,0.4884511220395458
56346,-1.9243103452026847e-05,3.6247968673706055,45,0.4884511166942392
56348,-1.9243103452026847e-05,3.6251206398010254,45,0.4884511113489327
56350,-1.9243103452026847e-05,3.6251206398010254,45,0.4884511060036262
56352,-1.9243103452026847e-05,3.6251206398010254,45,0.4884511006583197
56354,-1.9243103452026847e-05,3.6252825260162354,45,0.4884510953130131
56356,-1.9243103452026847e-05,3.6252825260162354,45,0.4884510899677066
56358,-1.9243103452026847e-05,3.625444412231445,45,0.4884510846224001
56360,-1.9243103452026847e-05,3.625444412231445,45,0.4884510792770935
56362,-1.9243103452026847e-05,3.6256062984466553,45,0.488451073931787
56364,-1.9243103452026847e-05,3.625444412231445,45,0.4884510685864805
56366,-1.9243103452026847e-05,3.625930070877075,45,0.4884510632411739
56368,-1.9243103452026847e-05,3.6256062984466553,45,0.4884510578958674
56370,-1.9243103452026847e-05,3.625768184661865,45,0.4884510525505609
56372,-1.4481444358825684,3.5223231315612797,45,0.4883048289388807
56374,-2.2836430072784424,3.459349632263184,45,0.4878484841555745
56376,-3.3467092514038086,3.378892421722412,45,0.4871333413028443
56378,-2.8254706859588623,3.4112696647644043,45,0.4862621720999867
56380,-1.2203961610794067,3.5234563350677486,45,0.4855589193804785
56382,0.18745318055152893,3.625930070877075,45,0.4854273451901533
56384,-0.7443100810050964,3.56198525428772,45,0.4854638881376608
56386,-0.6223987936973572,3.5704033374786377,45,0.485274719659609
56388,-2.1516175270080566,3.460968494415283,45,0.4850617709647838
56390,1.4076495170593262,3.713995933532715,45,0.4848016631784927
56392,1.6151695251464844,3.73228907585144,45,0.4850822795033015
56394,0.1065402328968048,3.6277108192443848,45,0.4854036332517422
56396,-0.6787489056587219,3.570565223693848,45,0.4852763485303743
56398,-2.6788160800933842,3.4260013103485107,45,0.4849640145541453
56400,-3.999611616134644,3.3257939815521236,45,0.4841630070714046
56402,-3.999611616134644,3.319642305374145,45,0.4830519787445224
56404,-2.531258344650269,3.420497179031372,45,0.4819409755178183
56406,-3.017277717590332,3.382777690887451,45,0.481033910245487
56408,-3.832728624343872,3.321099281311035,45,0.4800593422824697
56410,-2.9215548038482666,3.3835871219635014,45,0.4789715172490698
56412,-2.592304229736328,3.4067368507385254,45,0.4781839551171881
56414,-0.6431688666343689,3.5491962432861333,45,0.4776776919240311
56416,-0.6276364922523499,3.552919626235962,45,0.4774666747425551
56418,-1.0276859998703003,3.5257227420806885,45,0.4772368190081141
56420,-1.0275053977966309,3.526694059371948,45,0.4769513506748168
56422,-2.182140588760376,3.445265531539917,45,0.4766025938316737
56424,-2.501096487045288,3.4195258617401123,45,0.47595921808394
56426,-2.3493847846984863,3.4290771484375,45,0.4753234931552961
56428,-2.1926157474517822,3.4381425380706787,45,0.4746315034288057
56430,-3.017277717590332,3.379378080368042,45,0.4739837880655681
56432,-3.9591550827026367,3.3078246116638184,45,0.4730092201025507
56434,-2.2836430072784424,3.424706220626831,45,0.4720739597470781
56436,-1.2402631044387815,3.500630617141724,45,0.4715128615721618
56438,-1.4734296798706057,3.487194061279297,45,0.4712365742085266
56440,-2.3035099506378174,3.4279439449310303,45,0.4707548437904538
56442,-2.070523977279663,3.4426753520965576,45,0.4700741421571593
56444,-2.116218090057373,3.4383044242858887,45,0.4694180485332562
56446,-1.8888310194015503,3.454007387161255,45,0.4687858856444114
56448,-1.1441789865493774,3.507915496826172,45,0.4682977837381648
56450,-1.610150933265686,3.4760239124298096,45,0.4679152629995896
56452,-1.6099703311920166,3.476347684860229,45,0.4674680239350816
56454,-1.341765522956848,3.495612144470215,45,0.4670208099541949
56456,-0.8252230286598206,3.533655166625977,45,0.4667176820478062
56458,-0.2172922044992447,3.5797927379608154,45,0.4666248636025905
56460,-0.9772960543632508,3.527503490447998,45,0.4665299882176406
56462,-1.1593501567840576,3.514876365661621,45,0.4662971724917047
56464,-1.685645580291748,3.4760239124298096,45,0.4658302419897139
56466,-1.4378496408462524,3.4926981925964355,45,0.4653612545645455
56468,-0.4201164245605469,3.565870523452759,45,0.4650638459473404
56470,-0.394831120967865,3.569432020187378,45,0.4649478493108901
56472,-2.0759422779083248,3.4519028663635254,45,0.4648782592251866
56474,-1.0683231353759766,3.5228087902069087,45,0.4645393104712137
56476,-0.8555653691291809,3.538026094436645,45,0.4642699966274999
56478,-1.1140172481536863,3.51908540725708,45,0.4639380464812088
56480,0.21255788207054135,3.6099033355712886,45,0.4632278453171222
